address,chain,source_count,sources,categories,etherscan_reputation,etherscan_labels,etherscan_nametag,tier
0x414bca672494b8f078112c52ae258f9e8de1a4a0,ETH,6,chainabuse_crawl|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|mew_ethereum_lists|yuanqi_ethereum,chainabuse|malicious_contract|malicious_label|phishing|scam_community_verified|scam_phishing,2,Phish / Hack,Fake_Phishing476,CONFIRMED_MALICIOUS
0x418cb18a725a8b1043d2fb402bb71cc29e42e2e9,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing974,CONFIRMED_MALICIOUS
0x41cd1343c6e497c075b7ed1e9f003d65141833e2,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing809,CONFIRMED_MALICIOUS
0x42e0d29d1cb3a28d748a7ac2d06d679329022c72,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing1818,CONFIRMED_MALICIOUS
0x42ff5fff0e369ef6880875efcacb3b7c77974abc,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|mew_ethereum_lists,chainabuse|malicious_label|phishing|scam_community_verified|scam_phishing,2,Phish / Hack,Fake_Phishing274,CONFIRMED_MALICIOUS
0x434e9f6a1ac134fda3e7ceb3fd67c3d9b3518737,ETH,6,chainabuse_crawl|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|mew_ethereum_lists|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_community_verified|scam_phishing,2,Phish / Hack,Fake_Phishing132,CONFIRMED_MALICIOUS
0x443f933362d9472ac8fb9d1c4a8ead512881630d,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing1518,CONFIRMED_MALICIOUS
0x4496370b4f0993152f761bd3b3d1dd4e7b1b3139,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing1592,CONFIRMED_MALICIOUS
0x4508b6691d8c938781f130519625b4cdd7b1f804,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing1570,CONFIRMED_MALICIOUS
0x45f7582fd6445918912977b9460475b5524cf962,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing1045,CONFIRMED_MALICIOUS
0x4684d57d2fe38b7990d6d82760922da0928e4eda,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing1311,CONFIRMED_MALICIOUS
0x4686869e7b3c5fbdd35e399c2fc3e652647c2771,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing2017,CONFIRMED_MALICIOUS
0x46cbc3c3710dc4a632842e155f18f30d4ab38aac,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing1475,CONFIRMED_MALICIOUS
0x46cd13ad73b0260bccec6e722c42a7b76ae19b67,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing615,CONFIRMED_MALICIOUS
0x471dbd4d8fce14eae3b36efa8fa97a3937038dfa,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing948,CONFIRMED_MALICIOUS
0x474057adf42f9f955e86aa1142740f9d7763e41e,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing710,CONFIRMED_MALICIOUS
0x4810b1571775dd861c61d87fbea1008e030a8ddf,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing1120,CONFIRMED_MALICIOUS
0x483ec0e946d1d61696bc8f69ef10365bd80862dc,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing,2,Phish / Hack,Fake_Phishing1577,CONFIRMED_MALICIOUS
0x484f46f9dd32a0147126f07da4be61efc26ef42a,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing1941,CONFIRMED_MALICIOUS
0x48ec7767d5def1c1520402b092356e070c5f1adc,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing747,CONFIRMED_MALICIOUS
0x490d29b8669823e12eb5f72d53c27ebe7f952ab4,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing1498,CONFIRMED_MALICIOUS
0x4910e010ebf5b3366d1e80a134c1fa538ff7994c,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing,2,Phish / Hack,Fake_Phishing1103,CONFIRMED_MALICIOUS
0x497e4c58a4106fee817e3bece3c5c029e964eb49,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing1105,CONFIRMED_MALICIOUS
0x4985a8d068a9cac4b81faaafb8d4516ae46dd768,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing,2,Phish / Hack,Fake_Phishing982,CONFIRMED_MALICIOUS
0x4999924fd714092fe92ca9a792a8549f798c1dc2,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|mew_ethereum_lists,chainabuse|malicious_label|phishing|scam_community_verified|scam_phishing,2,Phish / Hack,Fake_Phishing96,CONFIRMED_MALICIOUS
0x4a12eeb35bd5187be2d26e0fe8b906abd88b6897,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing655,CONFIRMED_MALICIOUS
0x4a8d9b64ee9c7e058fe9c8cbf96375b02da006e2,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing1109,CONFIRMED_MALICIOUS
0x4ae9971e28d7f422b406ee1f3bb38e1b96637239,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing739,CONFIRMED_MALICIOUS
0x4c569022016eba68ea10dee702670dc82d2749af,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|mew_ethereum_lists,chainabuse|malicious_label|phishing|scam_community_verified|scam_phishing,2,Phish / Hack,Fake_Phishing405,CONFIRMED_MALICIOUS
0x4c6bad785ffcf6c0746f53dbcac9c5e877f75bfa,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing855,CONFIRMED_MALICIOUS
0x4cdc1cba0aeb5539f2e0ba158281e67e0e54a9b1,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|mew_ethereum_lists,chainabuse|malicious_label|phishing|scam_community_verified|scam_phishing,2,Phish / Hack,Fake_Phishing3234,CONFIRMED_MALICIOUS
0x4dad23689bef624af5d1757a56135901c915fcfd,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing1275,CONFIRMED_MALICIOUS
0x4dd0ef53784030fa675e2677f9cdc2a3e32e956b,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing1542,CONFIRMED_MALICIOUS
0x4e360faf9f228452af65c9b7a89ae023363672b4,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing1872,CONFIRMED_MALICIOUS
0x4e790c545478029d20816a7212c46adde058d63e,ETH,6,chainabuse_crawl|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|mew_ethereum_lists|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_community_verified|scam_phishing,2,Phish / Hack,Fake_Phishing1370,CONFIRMED_MALICIOUS
0x4e8f5917a0823a51206b8caee095b0995e8dc943,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing1295,CONFIRMED_MALICIOUS
0x4f47bc496083c727c5fbe3ce9cdf2b0f6496270c,ETH,6,eth_labels_dawsbot|jp_mof|ofac_sdn|tayvano_lazarus|usdc_banned|usdt_banned,enforcement_frozen|sanctions|state_actor_dprk,0,OFAC-Sanctioned|Blocked,OFAC Blocked: 0x4F4...70c,CROSS_CONFIRMED
0x4fbc4c6c416a84e04b2239202396f378d7af51ee,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing1131,CONFIRMED_MALICIOUS
0x5093c4029acab3aff80140023099f5ec6ca7d52f,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing1140,CONFIRMED_MALICIOUS
0x50a9a8c8ce2bb0ea10f4d4a586ac2d77257b8247,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing,2,Phish / Hack,Fake_Phishing1407,CONFIRMED_MALICIOUS
0x514e9ca5406f112aba902b0cba87395b914d861e,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|mew_ethereum_lists,chainabuse|malicious_label|phishing|scam_community_verified|scam_phishing,2,Phish / Hack,Fake_Phishing303,CONFIRMED_MALICIOUS
0x5188d13bdd9d7ac30324a569e2ce42488374738e,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing1448,CONFIRMED_MALICIOUS
0x51dcd13361c5d921d2c4818e419011301e7be34e,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|mew_ethereum_lists,chainabuse|malicious_label|phishing|scam_community_verified|scam_phishing,2,Phish / Hack,Fake_Phishing258,CONFIRMED_MALICIOUS
0x5208d7f63a089906889a5a9caed81e9c889e64f8,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing1624,CONFIRMED_MALICIOUS
0x521ff702e1eed9e48cbe17e2dae6efd77b9d6876,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing,2,Phish / Hack,Fake_Phishing1567,CONFIRMED_MALICIOUS
0x52b949fb4678c20873135ce6b3727949432af1d7,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing1757,CONFIRMED_MALICIOUS
0x52bef206e8e0403cd60d37e48f4f3860d9545556,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing,2,Phish / Hack,Fake_Phishing1145,CONFIRMED_MALICIOUS
0x52c9dfd68c67aafc9e3e615fb38824b17def6432,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing1878,CONFIRMED_MALICIOUS
0x53b6936513e738f44FB50d2b9476730C0Ab3Bfc1,ETH,6,eth_labels_dawsbot|jp_mof|ofac_sdn|tayvano_lazarus|usdc_banned|usdt_banned,enforcement_frozen|sanctions|state_actor_dprk,0,OFAC-Sanctioned|Blocked,OFAC Blocked: 0x53b...fc1,CROSS_CONFIRMED
0x540c6f30ae667319e032a8988dcb81b28a960433,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing,2,Phish / Hack,Fake_Phishing649,CONFIRMED_MALICIOUS
0x54189eab44661be1b081b4535c050230a787d816,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing1282,CONFIRMED_MALICIOUS
0x545b0fdcbb2b404b26546521d4d183c2538509c2,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing903,CONFIRMED_MALICIOUS
0x548ac87629ceb858aa09b419f5b9898ec5735fba,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing1135,CONFIRMED_MALICIOUS
0x54b623c82365ef20680b17301bd949bcd5599eb9,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing1075,CONFIRMED_MALICIOUS
0x55456cbd1f11298b80a53c896f4b1dc9bc16c731,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|mew_ethereum_lists,chainabuse|malicious_label|phishing|scam_community_verified|scam_phishing,2,Phish / Hack,Fake_Phishing290,CONFIRMED_MALICIOUS
0x5580fb6e95230bf16ae7e2c6467d11566ed5b3ea,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing1090,CONFIRMED_MALICIOUS
0x55c4dfc965b911afee18a7d2d94a245b867395b6,ETH,6,chainabuse_crawl|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|mew_ethereum_lists|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_community_verified|scam_phishing,2,Phish / Hack,Fake_Phishing774,CONFIRMED_MALICIOUS
0x55d398326f99059ff775485246999027b3197955,ETH,6,chainabuse_crawl|cryptoscamdb|etherscan_blocked|kismp_defihack|tayvano_lazarus|usdt_banned,blocked|chainabuse|defi_hack_attacker|enforcement_frozen|scam_phishing|state_actor_dprk,2,Blocked|Phish / Hack,,CONFIRMED_MALICIOUS
0x560644f0980300b31dcde7b5f78d0d53e375371f,ETH,6,chainabuse_crawl|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|mew_ethereum_lists|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_community_verified|scam_phishing,2,Phish / Hack,Fake_Phishing130,CONFIRMED_MALICIOUS
0x56238ccf73f97ad6ed170d1cf8a0f25fab11bc7b,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing1996,CONFIRMED_MALICIOUS
0x568b265374f86e0c03b8aec655ea18d9da0e80ff,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing1494,CONFIRMED_MALICIOUS
0x56ccaa034a0bdb7d3a9515cb580fb5448efb584c,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing1549,CONFIRMED_MALICIOUS
0x56f1c9cdf27beefa83700fca284fe1ba08a5546a,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing814,CONFIRMED_MALICIOUS
0x57b818a1070373e21fcedf48d4368e1703c75852,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|mew_ethereum_lists,chainabuse|malicious_contract|malicious_label|phishing|scam_community_verified|scam_phishing,2,Phish / Hack,Fake: Hero Token Sale 2,CONFIRMED_MALICIOUS
0x58049616f5cd4b2ccd3654d7015d271a985ff2e7,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing1938,CONFIRMED_MALICIOUS
0x581ffaadeeb6d183a73d93413e137cb8c6057603,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing981,CONFIRMED_MALICIOUS
0x5b5039be7a3a8b779d21908f1000e221f3574fa5,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing2027,CONFIRMED_MALICIOUS
0x5bc989f38ec9b913b0fbd8b702858214d428a1bd,ETH,6,chainabuse_crawl|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|mew_ethereum_lists|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_community_verified|scam_phishing,2,Phish / Hack,Fake_Phishing801,CONFIRMED_MALICIOUS
0x5bea5bc53ecbbfc459cef95b5855c47748ba3986,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing737,CONFIRMED_MALICIOUS
0x5bf2df6ebcf90665d513c761ce5e516d99ae748a,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing661,CONFIRMED_MALICIOUS
0x5c9b3fa74e0700a3cbffd168c7342799a163ba53,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing709,CONFIRMED_MALICIOUS
0x5caa556d0b8fa8622b1746bcc1211429737dcafc,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing1182,CONFIRMED_MALICIOUS
0x5d0dbbf6460ba020a5ab06006ea447ffc7612b2d,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing2016,CONFIRMED_MALICIOUS
0x5d82db63cf0c54d47006d416bdc7dab09ea2f3f1,ETH,6,chainabuse_crawl|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|mew_ethereum_lists|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_community_verified|scam_phishing,2,Phish / Hack,Fake_Phishing480,CONFIRMED_MALICIOUS
0x5e1f89284b8283edcd082901b78c7589f39d5b51,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing1004,CONFIRMED_MALICIOUS
0x5f621e6a89b8fcc0de41745bf1fbfdee6ebcc56f,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing1859,CONFIRMED_MALICIOUS
0x6067a95e7bb071a5b73741628a0a5cb5cc164203,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing623,CONFIRMED_MALICIOUS
0x60e6a89060b325148fe247e9e1c0d090e2764ec2,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing1319,CONFIRMED_MALICIOUS
0x619f18aec5f8eef483fbfe654a269f1186dda915,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|mew_ethereum_lists,chainabuse|malicious_label|phishing|scam_community_verified|scam_phishing,2,Phish / Hack,Fake_Phishing281,CONFIRMED_MALICIOUS
0x61cbef9db89e5d397bdde7ff9095bede35d4eeb5,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing1876,CONFIRMED_MALICIOUS
0x61cf3335eef3bd86ae617cd2ea248494da8b83ca,ETH,6,chainabuse_crawl|cryptoscamdb|eth_labels_dawsbot|forta_labelled_datasets|graphsense_defi-fraud-masterthesis|yuanqi_ethereum,chainabuse|malicious_label|phishing|scam_phishing|scam_scamming,2,Phish / Hack,Fake_Phishing914,CONFIRMED_MALICIOUS
