mint,status,mint_auth,freeze_auth,top1_pct,top10_pct,holders,lp_providers,lp_locked_pct,liquidity_usd,transfer_fee_pct,creator_rug_count,insiders,insider_pct,launchpad,rugged,score,top_risk
DKesxvSoWbyfG46axJPtVqFNoNZThGq4sLrL4Bsmpump,ok,0,0,91.77,96.22,2122,0,100,5695.81,0,,0,0.0,unknown,0,673,Low Liquidity
ErTHXaggUGQa9rKw5zbMqyU1Ke3dQw8NDmZgqw8Apump,ok,0,0,91.177,97.44,1490,0,100,5175.87,0,,0,0.0,unknown,0,465,Low Liquidity
9LSPo3AxVCJcRQTNK5pqai4t5UyNN9TvGFaYZ13cpump,ok,0,0,89.502,96.11,1437,0,100,5386.13,0,,0,0.0,unknown,0,746,Low Liquidity
HkxPCCECREE6rnZ15ouXLuYphLeTeNFbvKGqvQD4pump,ok,0,0,88.794,97.75,1339,0,100,4327.27,0,,0,0.0,unknown,0,545,Low Liquidity
kyKfGjFCekidjPPxcwaosmAXEotM9j7oN6tVhiHpump,ok,0,0,81.83,94.94,4510,0,100,7241.56,0,,0,0.0,unknown,0,1,
ESoB6NAEtGTfftPRNFdVPYAVPiVmuPs6UZL919jNpump,ok,0,0,100,100,1,0,0.0,0,0,,0,0.0,unknown,0,24601,Top 10 holders high ownership
wprGjttAFhYoQpLak8HTXxmnTqTBhWNGqP1ftX5pump,ok,0,0,96.87,98.33,1140,0,100,4452.53,0,,0,0.0,unknown,0,625,Low Liquidity
9kskv67c4URmBKhpWLsL1UZZjeR8KYm3sRCrh9jBpump,ok,0,0,98.645,99.69,1776,0,100,3476.29,0,,0,0.0,unknown,0,933,Low Liquidity
CnGb7hJsGdsFyQP2uXNWrUgT5K1tovBA3mNnUZcTpump,ok,0,0,40.151,57.42,37902,1,100,44153.65,0,,1,67187266219000,unknown,0,1,
8NH3AfwkizHmbVd83SSxc2YbsFmFL4m2BeepvL6upump,ok,0,0,60.077,73.93,42910,1,100,94638.63,0,,1,69485335939776,unknown,0,1,
9XtBrwW3wn44pv4yZtBfcydfrqzRS1FXH7bwT9eHpump,ok,0,0,100,100,1,0,0.0,0,0,,0,0.0,j7tracker,0,24601,Top 10 holders high ownership
FuKNjgFzVKp8foGPUzoQWgMPR2F9eVmG1tMfPqUPpump,ok,0,0,97.472,99.35,630,0,100,4192.57,0,,0,0.0,unknown,0,971,Low Liquidity
HePWL5DPErqnTTT2v6bLWGGc49oHMgjoWNriDjARpump,ok,0,0,93.425,99.04,425,0,100,5696.71,0,,0,0.0,unknown,0,1048,Low Liquidity
CDA3CFpoJgyu8Zg4UV94G8nXeveGTHaSyquaK34fpump,ok,0,0,93.235,97.44,1486,0,100,4258.17,0,,0,0.0,unknown,0,466,Low Liquidity
3MLHabhudSKEwPU4wQuECWWv3ZDZhenEvEZRvtU6pump,ok,0,0,100,100,1,0,0.0,0,0,,0,0.0,uxento,0,24601,Top 10 holders high ownership
5V9HBdoEpcLP5mGKi6onhUbp4Mkdzo8oeCXtArLCpump,ok,0,0,58.055,73.08,4646,0,100,12347.47,0,,0,0.0,unknown,0,1,
123fJ8eJ3KeMaAsSXAaCE1B17xjAYHuGa3Wt7cwkpump,ok,0,0,88.947,95.32,4050,1,99.99,5285.59,0,,0,0.0,unknown,0,1,
9GpthvTPDpN19HeyvExoyazRhtq3agtg2nbcS7Topump,ok,0,0,80.187,89.59,3364,0,100,9950.81,0,,0,0.0,unknown,0,1,
CniH76w462A1b7Umjk75sCG1fE4jt24nV2qrKZwRpump,ok,0,0,100.0,100.0,3,0,0.0,0,0,,0,0.0,unknown,0,24600,Top 10 holders high ownership
4JmpJXH18uCFfrfhQPPSk74j1MkGNHFzRkdARDacpump,ok,0,0,100.0,100.0,12,0,0.0,0,0,,0,0.0,unknown,0,24600,Top 10 holders high ownership
FQPMFmJkhbfkfrX3gJVqahARhJEFkhjvb9CQmHdypump,ok,0,0,99.837,100.0,5,0,0.0,0,0,,0,0.0,unknown,0,24584,Top 10 holders high ownership
BW2CTev9vM821NsEZYZifbdyMMY122eq827xr6G8pump,ok,0,0,93.476,98.79,614,0,100,5724.34,0,,0,0.0,unknown,0,987,Low Liquidity
C8FSQ2e1roL8cd8R6cy7zzRsZBcGvdbqfeEpWCHApump,ok,0,0,94.252,97.66,2437,0,100,5627.95,0,,0,0.0,unknown,0,531,Low Liquidity
79qoopakSQCYJjwCLRNE2JLmEBsQUA9XuKZp9hsTpump,ok,0,0,93.189,98.9,858,0,0.0,0,0,,0,0.0,unknown,0,23796,Top 10 holders high ownership
Cv4GSCoCeGf36HcpuSkeaqWHNGFbSASGrF2T2T4Xpump,ok,0,0,100.0,100.0,3,0,0.0,0,0,,0,0.0,unknown,0,24599,Top 10 holders high ownership
CSRqZHKsoiawVJC6EFYg2tpmxjf27NHMRqPwsRg1pump,ok,0,0,96.463,100.0,8,0,100,177.98,0,,0,0.0,"{'name': 'Pump.Fun',",0,1,
Fmc9g6bL1Y8Szhn3pFqRnoEhaopbJNXHMdcxqHsUpump,ok,0,0,88.01,94.91,2600,0,100,5109.17,0,,0,0.0,unknown,0,49,Low Liquidity
4AjCRbHcAf7didh7EHBdWqqeECwH9LJqUYBhmgqtpump,ok,0,0,100,100,8,0,0.0,0,0,,0,0.0,unknown,0,26601,Top 10 holders high ownership
3KojMBrg1CEBbYokTxH3o7TwSgUs5AcWJ9XWjg4ppump,ok,0,0,75.601,86.59,3873,0,100,9746.06,0,,0,0.0,unknown,0,1,
3jomnFdA6kVMKzjRDrrxbei3njEJShFKCS2C7A6Upump,ok,0,0,96.406,98.41,1577,0,100,6949.07,0,,0,0.0,unknown,0,730,Low Liquidity
FSWPGpdnmgjFtvYZfTUo3UmagiaiZpP9aH5GMWYnpump,ok,0,0,95.374,98.97,724,0,100,4705.68,0,,0,0.0,unknown,0,1005,Low Liquidity
uV5A5HPppZg2NNhrEXF21TVdUP8Z8NrhewRN12Gpump,ok,0,0,97.972,99.21,695,0,100,6381.03,0,,0,0.0,unknown,0,1142,Low Liquidity
4WzLp3sV5uReVvxatfYmxoJWH7fY65QZBbcSAF76pump,ok,0,0,54.747,78.91,3881,0,100,11724.08,0,,0,0.0,unknown,0,1,
HYWrJGbcLKB8ocTaCvZYrMe7NYzv6itFTSv5Rbn1pump,ok,0,0,73.118,98.75,60,0,100,60.3,0,,0,0.0,unknown,0,3073,Low Liquidity
oh7aRwFCeMT3ozjNSidAZnHrR3e6VjqekQTuQqWpump,ok,0,0,57.237,100.0,13,0,100,1.18,0,,0,0.0,unknown,0,18504,Top 10 holders high ownership
HinFkqnAwqunGPYZzkY3hfU7rojANasyi8ammKw5pump,ok,0,0,97.94,99.66,455,0,100,5326.23,0,,0,0.0,unknown,0,1212,Low Liquidity
3qq54YqAKG3TcrwNHXFSpMCWoL8gmMuPceJ4FG9npump,ok,0,0,8.906,24.64,18783,2,100,194526.06,0,,0,0.0,unknown,0,1,
HmP7gAWucokzHHCszEreBx2H8oxcrhpH39sNyDKFpump,ok,0,0,48.762,66.67,2413,0,100,9681.88,0,,0,0.0,unknown,0,1,
B5MfYDpBg4hj5tCDhjJzJ1xeGbnorieD5YakJ2tkpump,ok,0,0,100,100,6,0,100,1629.89,0,,0,0.0,"{'name': 'Pump.Fun',",0,1,
6xdf1pfTzu9fWZCEupWb5QjLTqrS2fg9oUefhmbRpump,ok,0,0,96.578,99.4,755,0,100,6217.41,0,,0,0.0,unknown,0,808,Low Liquidity
7NoocuVMvow2R8mfqv9PGLyfg8u642E29kDHYXCopump,ok,0,0,88.929,94.36,1771,0,100,5933.7,0,,0,0.0,unknown,0,424,Low Liquidity
BXEapawFFdP9iRv3LGhXC9kfRY91pevzpZnUqsmZpump,ok,0,0,92.85,96.29,2999,1,99.95,5502.4,0,,0,0.0,unknown,0,1,
3h4wqrDMxrdxj3Bfe7M9saSoPLfmUBFafLppuAmipump,ok,0,0,100,100,2,0,100,1346.84,0,,0,0.0,"{'name': 'Pump.Fun',",0,1,
BWUNdqDYWZz6sWrDRkxaupa4Dv4kBgi4DENT3i4spump,ok,0,0,88.307,96.7,931,0,100,7693.92,0,,0,0.0,unknown,0,746,Low Liquidity
3YwhvHaLcajCn43L87rkHjLjgenB7kaVz75KmARxpump,ok,0,0,100,100,1,0,0.0,0,0,,0,0.0,unknown,0,24601,Top 10 holders high ownership
BSUTPseuaYdHYhEffR9EfTsUen8ctLKbmL21166xpump,ok,0,0,76.744,100.0,31,0,100,0.01,0,,0,0.0,unknown,0,22372,Top 10 holders high ownership
EhfWizYuubxt3BWHGKzu7UdVPvkAaBQbe4SCMX9Rpump,ok,0,0,93.61,98.65,1358,0,100,5144.33,0,,0,0.0,unknown,0,124,Low Liquidity
Ah2YgegSQj3QLmmVmG8q5Sn1AjTNgV2GD5fK5uwtpump,ok,0,0,93.917,98.23,1161,0,100,4038.12,0,,0,0.0,unknown,0,794,Low Liquidity
EgwYEb98u7ZSAnF6DXFFNtVG5TDP1gnib26Ubc29pump,ok,0,0,100,100,1,0,100,1740.91,0,,0,0.0,"{'name': 'Pump.Fun',",0,1,
BhbfgSh5P742DE5eMx24iZXNZeD2vNRFBZe3EP9Mpump,ok,0,0,77.696,86.25,13417,0,100,9006.39,0,,0,0.0,unknown,0,1,
BHGyMSq4B4JtDjGDvaZ24heWBaunqgBLEMUK8793pump,ok,0,0,16.347,53.16,1668,2,62.77,55984.51,0,,0,0.0,unknown,0,1,
EwscfYmB2Km1VPJEy5VFSikFcfpTr8zVBpotLzf3pump,ok,0,0,90.656,96.65,1202,0,100,5757.43,0,,0,0.0,unknown,0,626,Low Liquidity
CLUctX9roCJ6hQ8cEVPEnk1kUKopzCTWVAGbpeX4pump,ok,0,0,90.143,95.74,3230,0,100,9244.69,0,,0,0.0,unknown,0,1,
28SDypp2snij7m5AfsKpr8vbUkZHm7cVz8ZaHggwpump,ok,0,0,78.537,87.59,1617,0,100,5828.94,0,,0,0.0,unknown,0,519,Low Liquidity
ED6gaTMG4z7AN8vrz6C32oK4CUD17wHQJiKpmfZtpump,ok,0,0,98.226,99.49,1674,0,100,3992.22,0,,0,0.0,unknown,0,979,Low Liquidity
JAZJ31A9FrJzWBsWRXgofocE7fV1Emk3zYdtPEoNpump,ok,0,0,100,100,1,0,100,1871.68,0,,0,0.0,"{'name': 'Pump.Fun',",0,1,
8t1gvbXHHisAVek6pLgNemRNySFig4De9nmK9jNmpump,ok,0,0,99.514,100.0,91,0,100,3498.03,0,,0,0.0,unknown,0,1305,Low Liquidity
3LhJ2ckBCPn2Ma7EkENtWSVNDSjEgdiBCj8H5SNLpump,ok,0,0,92.235,98.88,887,0,100,3517.77,0,,0,0.0,unknown,0,999,Low Liquidity
FAJW358HjJ2mHXSHbHyxghfVGzX5SBoupdjRr2y9pump,ok,0,0,59.305,71.81,15513,0,100,24479.76,0,,0,0.0,unknown,0,1,
2anCxx5pYtMAyFiei83HCTMguzwmoZV5gi3jxjo1pump,ok,0,0,100.0,100.0,4,0,0.0,0,0,,0,0.0,unknown,0,24600,Top 10 holders high ownership
H4iSABxCygF5caEvqZeVY4ELqqXAUBkMhGh1z4GEpump,ok,0,0,75.436,88.43,4840,0,100,8068.22,0,,0,0.0,unknown,0,1,
Huz7DeiAJKATSEofkS1Bry2NkCwkfcQuZFE2wRqRpump,ok,0,0,87.357,95.62,1502,0,100,4917.8,0,,0,0.0,unknown,0,326,Low Liquidity
i6C937akYwQvj5P979ikpRqf2VVEgYRi4QZmXjipump,ok,0,0,99.244,99.73,461,0,100,3940.01,0,,0,0.0,unknown,0,920,Low Liquidity
E8h41JVACEiePCdbccFb9mRUvcJc9aR2RCT6hnDCpump,ok,0,0,89.535,98.61,1530,0,100,4618.6,0,,0,0.0,unknown,0,364,Low Liquidity
S2gSaHKabtrQPCAwuvmJaJVSBgJgY4YRKCCYbYapump,ok,0,0,99.925,100.0,3,0,100,1866.62,0,,0,0.0,"{'name': 'Pump.Fun',",0,1,
AkftQuSfuUyLRLw7ymRcLWR9y6c3oBegK5Hh53w4pump,ok,0,0,73.579,90.99,2355,0,100,8780.51,0,,0,0.0,unknown,0,1,
DMfyLEryPEgTSWNYRgrisPg74fwFMgBDUFw7sQjdpump,ok,0,0,93.374,98.17,1412,0,100,6310.18,0,,0,0.0,unknown,0,669,Low Liquidity
ocCxa3Z24FSGBVwCDTMxfvEvXyc3gJLCH4DxcsJpump,ok,0,0,89.808,96.99,1171,0,100,4782.09,0,,0,0.0,unknown,0,322,Low Liquidity
2KsHGeD1NU36vh5AKuvDjnoGiFDeHijuBRkMnRmBpump,ok,0,0,92.715,97.62,1058,0,100,5510.28,0,,0,0.0,unknown,0,708,Low Liquidity
7C56ato1ahVtSZeU2jccq7ank4NRAeEXfPpBWBHopump,ok,0,0,93.593,99.71,150,0,100,3428.84,0,,0,0.0,unknown,0,1173,Low Liquidity
8rigbtSuuDyDBsFF92UgRNBDkg7u7vSRPS4R42aipump,ok,0,0,76.65,99.41,56,0,100,3.35,0,,0,0.0,unknown,0,27997,Freeze Authority still enabled
Fk9vXoeCj4EBdJpZ4buartPsSrgoTitXzMfUNxzhpump,ok,0,0,88.813,97.92,381,0,100,4756.01,0,,0,0.0,unknown,0,1032,Low Liquidity
ADKxgx6sEJUBBHjcjjSMqXudCM4hNQQw2ptTyGrtpump,ok,0,0,92.178,97.77,1038,0,100,3942.16,0,,0,0.0,unknown,0,767,Low Liquidity
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,ok,0,0,92.319,96.07,1433,0,100,4788.58,0,,0,0.0,unknown,0,419,Low Liquidity
Ar57mMFLGarV4H7ycejtE6eHhUHwYrVusqn9ms61pump,ok,0,0,100,100,1,0,0.0,0,0,,0,0.0,unknown,0,24601,Top 10 holders high ownership
BiXA33BnJe1HuU1rL59U9sAfrVp9NQvhuSu9LLaVpump,ok,0,0,97.26,98.96,718,0,100,3402.96,0,,0,0.0,unknown,0,1150,Low Liquidity
AJra6b12SGwQa11bNSyjrk6XaVC1kT5MNgCDM131pump,ok,0,0,91.176,97.57,1210,0,100,4802.28,0,,0,0.0,unknown,0,624,Low Liquidity
8H9EMox9QXeh4Y1sbf5kN67L7bX6rTkjUqsiU627pump,ok,0,0,96.068,99.62,637,0,100,4662.21,0,,0,0.0,unknown,0,1131,Low Liquidity
2zrdombofzJJk2YWUTVYGTUUeia9JKgJ3kAhszdzpump,ok,0,0,97.029,99.0,539,0,100,3523.34,0,,0,0.0,unknown,0,1078,Low Liquidity
JBSVUpKgYNHt4GLtNebQxTJmZgftTMWENQrziHtGpump,ok,0,0,37.353,58.65,13798,3,100,49172.26,0,,0,0.0,unknown,0,1,
Hb4DNY8B9rZ5CpTA98mjTJqYXWtaKfwk879zYTdEpump,ok,0,0,90.814,97.48,1783,0,100,5497.1,0,,0,0.0,unknown,0,1,
J9zjM2nn4DBYpFy3qrReaUzY66g4EFMwLa61YSGCpump,ok,0,0,57.097,74.02,2495,0,100,10038.49,0,,0,0.0,unknown,0,1,
BXKpcs9iHeZYvGtm9iessQ8Egdt8MVJXE9Y7jcPMpump,ok,0,0,99.689,99.99,132,0,0.0,0.05,0,,0,0.0,unknown,0,36066,Large Amount of LP Unlocked
EWKki7aVE1JzkwH9X5s9bUgGQBiujiQvYqQVo7rUpump,ok,0,0,100,100,3,0,0.0,0,0,,0,0.0,rapidlaunch,0,24601,Top 10 holders high ownership
8sqd9AMcf4H7G8TDbYW32vSTDKkqCV9STh3RYGRrpump,ok,0,0,100,100,2,0,100,2672.42,0,,0,0.0,"{'name': 'Pump.Fun',",0,2001,Copycat token
CxJLgYnPZ6J3dbHtrmJ1rT2CbeGynJtB5ETcsLvpump,ok,0,0,100,100,2,0,0.0,0,0,,0,0.0,unknown,0,24601,Top 10 holders high ownership
2YoHne7nbU2t9Cbkvj2Du3Gw87XayzTJ8cG8pkrbpump,ok,0,0,92.066,97.62,2239,0,100,4939.35,0,,0,0.0,unknown,0,395,Low Liquidity
6oKzz8WNGZkox6dRhVJ58yVwX1XdfSy8EjkKLYRGpump,ok,0,0,97.979,99.78,404,0,100,3201.9,0,,0,0.0,unknown,0,1299,Low Liquidity
GJo7pP7LLdLHvEJrFEcU7ZiKwBL1RXXURfQVV9PPpump,ok,0,0,96.182,99.21,969,0,100,4554.24,0,,0,0.0,unknown,0,1102,Low Liquidity
HgBRWfYxEfvPhtqkaeymCQtHCrKE46qQ43pKe8HCpump,ok,0,0,8.545,31.73,83958,19,100,1228454.14,0,,0,0.0,unknown,0,1,
BGaumRqjesfv7jHecTG4cZJNJKt4eJGpTPeFqt3rpump,ok,0,0,73.96,87.92,3929,0,100,9143.09,0,,0,0.0,unknown,0,1,
7npJiCS3bECfeyUNRwDCm6sESQk8cfwZds1UhRxEpump,ok,0,0,97.981,100.0,47,0,100,2450.25,0,,0,0.0,"{'name': 'Pump.Fun',",0,2887,Low Liquidity
ABSLrvYqSfJKhXJGnigaNaEB7rmgsGQH4VZY8Nf2pump,ok,0,0,85.459,95.61,2172,0,100,5530.95,0,,0,0.0,unknown,0,1,
23YjdQAyrjuM9wRaiwd3gwgiSxTYdZZBvpBpPXXQpump,ok,0,0,88.192,97.96,1373,0,100,9361.43,0,,0,0.0,unknown,0,270,Low Liquidity
2KWx4HPrSHXtdzHYgsdJBEhZuap9433mGn6Lv6Szpump,ok,0,0,93.177,94.71,1569,0,100,3736.83,0,,0,0.0,unknown,0,1516,Low Liquidity
Gfa7MxAq71pgtQztcS53gE31B1ANMuK5tzKQZ7b6pump,ok,0,0,89.714,95.42,1807,0,100,4165.55,0,,0,0.0,unknown,0,601,Low Liquidity
AziRdGhvX1ePaBxUzRPB5GJScfw6BVCaRi8zAsjvpump,ok,0,0,89.454,97.94,1725,0,100,4742.92,0,,0,0.0,unknown,0,443,Low Liquidity
J5J6t9fvtA5eteMtMWLom8HzN62GxMrHELqZXBN2pump,ok,0,0,92.574,97.39,701,0,100,6789.43,0,,0,0.0,unknown,0,757,Low Liquidity
8Zoe1Z9HSDYFoP9RitDmZexsbnvWdWgmDy6XaxvZpump,ok,0,0,96.399,98.4,1136,0,100,7505.95,0,,0,0.0,unknown,0,755,Low Liquidity
5pArRJFWZYbrMquLfKKEf8xGfn7xfN1DqjaHF4mypump,ok,0,0,90.713,97.52,1516,0,100,7031.82,0,,0,0.0,unknown,0,543,Low Liquidity
CCEmLiB7qJP59q5PbqHerP3th7bUAG9kPft9ePwYpump,ok,0,0,61.798,80.8,5589,0,100,12919.43,0,,0,0.0,unknown,0,1,
BQ2cJxXLyWgtsFcmJSue2b46cHypEYPwK1JMURP8pump,ok,0,0,98.433,99.73,419,0,100,3864.44,0,,0,0.0,unknown,0,1127,Low Liquidity
BzGJHCL5UZBAg6X1DiJuDH6Uqu8SJPJehmnKjUepump,ok,0,0,55.703,100.0,17,0,100,0.0,0,,0,0.0,unknown,0,5986,Low Liquidity
7z7KPxafRcdbdNXoxNmHTwc5zWT6DueMtdk6b4Yfpump,ok,0,0,67.603,99.22,701,0,100,5809.64,0,,0,0.0,unknown,0,2851,Single holder ownership
GXxjguEbCEDs8uR9XtjqPDbiPxKsNZjGjLvPwUNSpump,ok,0,0,100,100,1,0,0.0,0,0,,0,0.0,unknown,0,24601,Top 10 holders high ownership
2i2269HkF5ce2i8ExJfV8gw1MEmXkVYQNzRbtXZtpump,ok,0,0,80.332,91.51,4594,0,100,8274.6,0,,0,0.0,unknown,0,1,
322KA6w8ahzms91d8h1gBvqorRhjbZ9dagcUd1Jhpump,ok,0,0,90.652,96.83,1010,0,100,3807.93,0,,0,0.0,unknown,0,892,Low Liquidity
6CgqwJZEJH7Xerqj3utx3mgFt5X9Rexu5Q97ewDypump,ok,0,0,90.447,96.6,1034,0,100,6042.77,0,,0,0.0,unknown,0,742,Low Liquidity
9qksaMSubFamHzgKPcCJ6BXQMLKXAAESP3uiomA5pump,ok,0,0,77.529,91.66,2706,0,100,6992.79,0,,1,24744791306751,unknown,0,1,
HSTPHLzKLSKumrCZMMbf4BFD97wdWCVvvZkvTD6vpump,ok,0,0,94.846,98.85,820,0,100,4672.64,0,,0,0.0,unknown,0,1035,Low Liquidity
BLVKW2uQp8k2CeNWCLJC6ed3cVHn6KR6aDR7v2Xapump,ok,0,0,100,100,3,0,0.0,0,0,,0,0.0,unknown,0,24601,Top 10 holders high ownership
5ZjMmafgvqLJSqTsUwrrcP2hpWgJkGL6HFaS2GRupump,ok,0,0,100,100,1,0,0.0,0,0,,0,0.0,unknown,0,24601,Top 10 holders high ownership
5oSdehrNUuhDbxUVpkDEXRAykhYQeD2L1D8S99SLpump,ok,0,0,74.928,98.11,1333,0,100,5791.89,0,,0,0.0,unknown,0,2006,Single holder ownership
78U2G3aCmiEbaHVw5y2tRTJVsCJGYLR1x1h7HdNupump,ok,0,0,100,100,2,0,0.0,0,0,,0,0.0,unknown,0,24601,Top 10 holders high ownership
H99Sb6zgsAEgtJnDWSZh8iEpTxqnLozoSzJxuNRVpump,ok,0,0,100,100,2,0,100,5185.85,0,,0,0.0,"{'name': 'Pump.Fun',",0,1,
Ehr9Mn5wtEx4BkZJR8MKy7mKaUuGDxWMworvz5Vvpump,ok,0,0,89.903,96.05,759,0,100,5380.62,0,,0,0.0,unknown,0,658,Low Liquidity
FixmuiYmynLMhZ3nBhHZVyFZjBXL9Wem4oK6fKbGpump,ok,0,0,100.0,100.0,8,0,0.0,0,0,,0,0.0,unknown,0,24600,Top 10 holders high ownership
7CRvhAJTbCEvQQMUb6kdaWKh2mj3mqoxsHH9KR6Ppump,ok,0,0,92.728,97.75,2491,0,100,5290.75,0,,0,0.0,unknown,0,93,Low Liquidity
4LmvdjiWHfumC3Q2xGUVco7XWSyaNYPgsZDNKzCTpump,ok,0,1,52.203,100.0,16,0,99.94,22.29,0,,0,0.0,unknown,0,54716,Freeze Authority still enabled
G3KRQNY4bF6ysaa7QJXauMYZzt8BrDb5hUY9knU7pump,ok,0,0,79.445,91.18,3782,0,100,8495.48,0,,0,0.0,unknown,0,1,
EBUUX9tMAtm3Ng1utWVJB5K2n1bjv4WWmueQmLo9pump,ok,0,0,99.968,100.0,4,0,100,2600.79,0,,0,0.0,"{'name': 'Pump.Fun',",0,1,
8XDUbw3joM4kBX9piyDHrh2AkYH5HZbeEqXpycnPpump,ok,0,0,86.903,95.14,3914,0,100,4879.97,0,,0,0.0,unknown,0,307,Low Liquidity
H84bMba8PHdhCM7CDWhKxCkamZZubqae9pxEaciNpump,ok,0,0,98.272,99.44,721,0,100,6057.29,0,,0,0.0,unknown,0,1227,Low Liquidity
4gJY2oubWXsa6KG8QtdBFwkfy9VEPYfRc9gJTB6Ppump,ok,0,0,100,100,2,0,0.0,0,0,,0,0.0,unknown,0,24601,Top 10 holders high ownership
GJuz9K3eAGWjjDTARtsSXuyGNUXnvAyrGSMdEYk1pump,ok,0,0,86.434,95.78,880,0,100,4333.61,0,,0,0.0,unknown,0,632,Low Liquidity
QBdmoN61mM1VSFCahoTWLRLrWww4jbJkQs2DTmwpump,ok,0,0,100.0,100.0,4,0,0.0,0,0,,0,0.0,unknown,0,24599,Top 10 holders high ownership
A7X2zDrGDz3qycDmKLynrR8hM95Ta1WvtJyZXeJ6pump,ok,0,0,96.101,99.19,870,0,100,3561.03,0,,0,0.0,unknown,0,1041,Low Liquidity
53zwPCmaRYGaoZmoZmqqRk9iR2k9zWfqSoFUYmHbpump,ok,0,0,100,100,3,0,100,956.09,0,,0,0.0,"{'name': 'Pump.Fun',",0,1,
4AAmyhuio2bi7wGaPh1W47BD44o2YHrqr4WUSGpSpump,ok,0,0,93.75,99.46,627,0,100,4901.7,0,,0,0.0,unknown,0,1058,Low Liquidity
3r2hS5E9TrjUV48vNjDBc5AamRyKopJ231rQqjtopump,ok,0,0,100,100,1,0,100,0.0,0,,0,0.0,"{'name': 'Pump.Fun',",0,2001,Copycat token
Sk6guKzy99SyPixxDmGavgGbaxv49az4Rk5NMGbpump,ok,0,0,98.97,100.0,100,0,0.0,0.28,0,,0,0.0,unknown,0,35995,Large Amount of LP Unlocked
29YvnrCo2LzUXx8n3mzS23vbSEW28SYkcU2TGCFSpump,ok,0,0,100.0,100.0,2,0,0.0,0,0,,0,0.0,unknown,0,24599,Top 10 holders high ownership
7e119vBUfGoWUgA2NEE2eiW1zfX5r5G9VkcCL9a5pump,ok,0,0,98.821,99.62,338,0,100,3606.02,0,,0,0.0,unknown,0,1096,Low Liquidity
4F62j1QX4uotvMihctmMPNe6NbLnnZUU2dAv7yHHpump,ok,0,0,94.569,98.4,1181,0,100,4278.31,0,,0,0.0,unknown,0,604,Low Liquidity
FiDqSyqETYmGgGLaUCUkucgGEpZg6kFgtHYBMnx6pump,ok,0,0,91.086,97.06,1337,0,100,6251.99,0,,0,0.0,unknown,0,67,Low Liquidity
9dmRjKrzUGYnsfoEUUoWpRiKrwSXBKLK2sMo4qkBpump,ok,0,0,91.398,97.95,1033,0,100,5253.09,0,,0,0.0,unknown,0,816,Low Liquidity
FsoV2kk1wHdkVpZeGYS4dRXhFARSMeFqkGBEBUiypump,ok,0,0,93.808,100.0,34,0,100,3.5,0,,0,0.0,unknown,0,78099,Mint Authority still enabled
6kh61NRDxmiUVyTGVEiMbMqXDMjCZvs4eRQYTbBvpump,ok,0,0,73.03,91.83,2960,0,100,7699.24,0,,0,0.0,unknown,0,1,
6ZkwjrLAbQCABxvqkJHsqgqaAwBgWU2DWvCiKGrmpump,ok,0,0,91.241,97.41,2380,0,100,4772.07,0,,0,0.0,unknown,0,251,Low Liquidity
6fpy3RstqTnMZYqHRaSXvjoMGUyEqBEsFs9G6j1opump,ok,0,0,98.195,99.75,308,0,100,3178.73,0,,0,0.0,unknown,0,1200,Low Liquidity
HwR4zGc8B8bgXdYuGPHA2iDJD3iPjQKVkm7ZxVGEpump,ok,0,0,100,100,2,0,0.0,0,0,,0,0.0,unknown,0,24601,Top 10 holders high ownership
9j4pXBi9VVbAsxung1tpDXRxNGZJ83Gu7Qz99ybapump,ok,0,0,97.952,99.45,1646,0,100,7327.5,0,,0,0.0,unknown,0,876,Low Liquidity
GUudsmtbQ9BaJMbWf4gN5p6JamJZChvvA5fYneKypump,ok,0,0,100,100,1,0,0.0,0,0,,0,0.0,unknown,0,24601,Top 10 holders high ownership
mFYxqpQfxsXVUUokAcWTLtuCXPvkp9c9HcaMwrxpump,ok,0,0,99.167,99.88,302,0,100,3131.71,0,,0,0.0,unknown,0,1328,Low Liquidity
DbAEqZ53rGBvSrQyeLc7uTqLvKaaGY31gBSd5tu9pump,ok,0,0,100,100,5,0,0.0,0,0,,0,0.0,unknown,0,24601,Top 10 holders high ownership
FhLo73Gdfrgu9BCat5gpuBqvebvD7xNkwPj6Kn6ypump,ok,0,0,99.998,100.0,3,0,0.0,0,0,,0,0.0,unknown,0,24600,Top 10 holders high ownership
BsjcdsZGq2myoCQEv1v7MMvjfUxkpNoqH6WaXWUzpump,ok,0,0,89.806,95.73,2093,0,100,7227.55,0,,0,0.0,unknown,0,1,
GtbU2KauqdLsxZJdQjjcx8ApX1DPTE6TZobxFeWGpump,ok,0,0,99.996,100.0,2,0,100,1905.04,0,,0,0.0,"{'name': 'Pump.Fun',",0,1,
CXnxXcNQWi2cV6qKEJyf7WNBWZfztcU9yHs2WSyYpump,ok,0,0,91.137,97.8,1823,0,100,8516.18,0,,0,0.0,unknown,0,339,Low Liquidity
GMnhjDNYXKvGrG1gSkpTU4JGpUVSFGkss7bcR4bepump,ok,0,0,99.894,100.0,6,0,0.0,0,0,,0,0.0,unknown,0,24589,Top 10 holders high ownership
ENkjpWiooKmYidcpaLMpg72723QEYLERhXeqnZq2pump,ok,0,0,97.788,99.93,209,0,100,4946.35,0,,0,0.0,unknown,0,1261,Low Liquidity
