pool,verdict,liquidity_usd,scam_mint,scam_sym,quote_sym,dex
5YuSmWB1ffL9PWScP8aCqDxnCFF9fuExpoSEk6ZeigpX,rug_completed,0,,,,
5YuTLQocR1iBThLV1HNxGfwgno69r6Z4KAbiKycpuCei,rug_completed,0,,,,
5YvAFKfeHRJ7kAU7zJsT4MAKnMofnhDzUuoJE5yn2qbq,rug_completed,0,,,,
5Yy3U6rfgtoQQ6UUG65nEtAoaBhGmT8xfej9XQqyir9w,rug_completed,0,,,,
5YyDA2E7ggsPTXpHGqYMGdy1zH3Fjh1zv1SXQ2F8yypP,rug_completed,0,,,,
5YydWvVBqtU8wYQRvdPsqJYHoR3YBE5oKcBNyvnhebmj,rug_completed,0,,,,
5Z1nZjDWmAZc7UY3qjQBFHK43adxsWaHSpkUUyieLqtj,rug_completed,0,,,,
5Z3E8Ay45AZA6uT5PKqjbvNy2CeaRyTXxWnsuf28JNnp,rug_completed,0,,,,
5Z66YYYaTmmx1R4mATAGLSc8aV4Vfy5tNdJQzk1GP9RF,scam_pool_active,105325.34,orcaEKTdK7LKz57vaAYr9QeNsVEPfiu6QeMU1kektZE,ORCA,USDC,orca
5Z7vZu2bWF6KwzCAKHyVCASEsQEKjPcpRdEomHXEFyiW,rug_completed,0,,,,
5Z8qKfHYk9QdLuzimJq3Kmi5ceKvdL4Wxi6f15H3JoXc,rug_completed,0,,,,
5ZAVaJwkFLMUFQ3GJv5zTU7VwYN3MUxYkrMYL9qbkQx2,rug_completed,0,,,,
5ZAfqJcQQKKMDXobf17e5qyz3rwrZXohrJSHtUxy8wdY,rug_completed,0,,,,
5ZBKKxS4S6LRo9HRP6JgrA33DiEbiqdYkZes1xziAVdi,rug_completed,0,,,,
5ZDPeYMr8qQCncQ1bBRSpPGr2yrTpvahEFHY7hxtGCeP,rug_completed,0,,,,
5ZDYZtByFihUr5xXQXbjuRF2B2RSBdhS6dTDk9KbV3XT,rug_completed,0,,,,
5ZE7JmSTHFQWra9Cx7qgT1xpk6YsV4pTWLoZqR4n3q8c,rug_completed,0,,,,
5ZHbgLdQDkspDeZjC152Yw7n1Mi9LoxT8E4C8nHf5GMZ,rug_completed,0,,,,
5ZHffwQWzLYdVwirNu88DyJSGzSwJp4MCKvpDNw58EsG,rug_completed,0,,,,
5ZHoQEXHGuq1DSJTBUeGvuaP5NyXcSU8DHpsHXeCUEtL,rug_completed,0,,,,
5ZJ2oBKZcZ5qZw3Zgf1ENnJBEkiNTkzw1xDPhWBQZddC,rug_completed,0,,,,
5ZJgLv3Xrbd8on2LciTfVPNcvypWzJvcMpbawmqGGH7o,rug_completed,0,,,,
5ZJnE48o9N247UQ3Ltw3jdQjAQzTusHvVKVnCyDPZ2ZE,rug_completed,0,,,,
5ZJr4Gmj2Y9ytWFjo3h8TcRv4Awoeyq1h56QXoJ9Gm9S,rug_completed,0,,,,
5ZK9qcudCKyqCTFbe4LstoK8WZmZs3qrLpe7BQKuuXw4,rug_completed,0,,,,
5ZLdozSd1maNu5PhSL83Xz8ULuKyEBb3J9XfUTZHxiNV,rug_completed,0,,,,
5ZM5WYdMjZujfistLZE8KVHG1osoNwKrJ7P6XfrcTV9o,rug_completed,0,,,,
5ZNDe7EDqzDecJtWLyr42XXSfShcGcA79jLD1omiBDqT,rug_completed,0,,,,
5ZPBHzMr19iQjBaDgFDYGAx2bxaQ3TzWmSS7zAGrHtQJ,scam_pool_active,21.66,ETAtLmCmsoiEEKfNrHKJ2kYy3MoABhU6NQvpSfij5tDs,MEDIA,RAY,raydium
5ZPRGooEEPXbdf2rJbCSPv3cpNG8XFV3VNuH4fcBERCp,rug_completed,0,,,,
5ZRGotmnv4mRHANeGC77YLu5vhJyu7M8HJ5SaLC38rR2,scam_pool_active,53564.25,wzpeUomX2VNiswbyYMLqYsdN4nNFZSobNs5xuR7shit,SHIT,SOL,raydium
5ZSYtkudyzjXWfgqQyxWsBZg8HPj7Jz1wUw2EnJF7rPP,rug_completed,0,,,,
5ZSn4FLihbqnWYDNS29gCsTJ7Z5QWbXWfzdcLKxGoiZR,rug_completed,0,,,,
5ZTDin3TzYxm5mPfRhfie6ZApsA9vnkrR6qeb4E6kuA,rug_completed,0,,,,
5ZTTDcSR3hiJsQzQMm22Hk4KPG4UnJpMVZRkocAkJcf1,rug_completed,0,,,,
5ZVSStZPU6aMXc1JDB9on5WvQJe4xg1AeWWd12mzepNT,scam_pool_active,88308.66,HZNnmhAY6xfq2iKRyBTEvTVeoTYJzpkK8mfnfG8Ppump,JMoney,SOL,raydium
5ZWGTB7wr9txVihFCackPz17kCx3EkJn5D2RinyksrBK,rug_completed,0,,,,
5ZXM9WxAM7zLY4Tw7sVhh7evRyuiLtFyYd2cMLuyhWcR,rug_completed,0,,,,
5ZY1qjpQWaLZRtKRrgc7kY5tRFGMvDxbv5s7MhFk4JFd,rug_completed,0,,,,
5ZYPXvsRcdHZpKCjRfrHvXm4s7JtrgCwcfPY75DoKJcz,rug_completed,0,,,,
5ZYr6HHXxGH64zULHKBkeFKdCwbuZbHfAUuW8b9Qb5f3,rug_completed,0,,,,
5ZZephrDjELyx89uMiBW1zpH9ecNumfSUHKze5cJJYfW,rug_completed,0,,,,
5ZaNRUvfvmWkmn3FCBn8YJFiPhbPBqYV2sGAEuCeWfCZ,rug_completed,0,,,,
5Zb2hRkL4s1x9gembxbRUcq9BWd4Gc8Lhi4MUa6L88Ru,rug_completed,0,,,,
5ZcLXNA5nzqdhnN7f4FbBaoMAcgkfQY4R9V58iivpcEB,scam_pool_active,0.63,8NFa3QXg3kKqvdmJNjUhzqwvAnUYA9F5R4ymyjJfHcVB,BBONK,USDC,raydium
5ZcqhmGy2VWVU3fKXedkpQwwqrj1z51RTb63CeVd5iGk,rug_completed,0,,,,
5ZdBAmmXidnGHkZp4XxDBkbNmWSxc4Xq4VmGKvpfViV2,rug_completed,0,,,,
5ZdsihkSFZ42sno84D1JJ94UdhXrmqPzRBxGajdCz4xX,rug_completed,0,,,,
5ZgDPsTNJydw2Uh8sUmGtUr5g98wpJ8ce1HDFPyCohMy,rug_completed,0,,,,
5ZhtdDB7Qsr31JXC2gjr2jobavVzamWKtRUsxYXrEafN,rug_completed,0,,,,
5ZjjBZ2PxgyqRCWLsTZkrLtbvPXgRbZ1XqNRzw4TGfKj,rug_completed,0,,,,
5Zk9U4h4zko81ab9RE7ac35TmXkiJvzuZD949p5ZokVm,rug_completed,0,,,,
5ZnV6Q5ifb1LcBeRP1x4ngBjigg25pioXvaTbW6U7vRz,rug_completed,0,,,,
5Znkybho9ixF1kRqALXUbmUYRV7zJjksc46UokeavPLh,rug_completed,0,,,,
5ZoySzgctxWTbuCspn5CtXseqFqkfZR5Ss5E3bLNZSYQ,rug_completed,0,,,,
5ZqY7T8gCGchSHcCT146jwPu25vLFeLAGjpWF5zsge6v,rug_completed,0,,,,
5ZqYjVgqfvwzKUN9iXwjSxqWxtopJLUd245GEihfMow4,rug_completed,0,,,,
5ZuVexVgt1hDcTiDQqnEcmN4MZzcVYqYR6ip7w7GS2CC,rug_completed,0,,,,
5Zv8eNyB5d5jP2bWpXWL3BJzoNA23R43v66Gzz1T1P78,rug_completed,0,,,,
5ZvTqBt9zdeNPDpym5AkHjAKBZ78rFvPTQi1vT4w2Y7L,rug_completed,0,,,,
5ZwsUbs5Pu6PrecBJ5npveYj8cDgyZkqQzJdFctcuzs7,rug_completed,0,,,,
5Zyicoisn48xxf5ffiqAmi4cz1k9QD81g9jaCuv77o9Z,rug_completed,0,,,,
5a3MujiopTZFwBAXBW2hN8gXfF5WM8RkU3y3tGgM6zJc,rug_completed,0,,,,
5a63N94Re1x6AropK6tQJz92n6fzSAAq6FcZkHeSbEvt,rug_completed,0,,,,
5a7BYbk2sHCj6Q5Gt3ENvPWvu2g8BHkT5cXeJgLzWnmB,rug_completed,0,,,,
5a7XYTcJexwWsNyjzoQhvW1NfMZoYWtM7QZRJnErgAJL,rug_completed,0,,,,
5a8LNhsFbXa1Tx1z63D9QgiwDxbPEc1ckCz6BC4DUDyV,scam_pool_active,189.85,7godQeSAZYtvTbsUgUaqz1B3ZbNoRXCK1n6tH8LAEgVW,GACHI,USDC,meteora
5a9zLUzf19tynJcPkbTq6hJfgZ1qJ4gytHGV1SMuQ8gM,rug_completed,0,,,,
5aBEtgj5AVurv45EPat9dqWLwMjxZUK1UEZuDUmiqouS,rug_completed,0,,,,
5aBv4Howck87M6xtfHEJwUPddgNX5MgJkv5fV5hzizNp,rug_completed,0,,,,
5aCNo5YscNX32f1FMfXxTco5ZiRqEQHeaCduFeRJMXWn,rug_completed,0,,,,
5aETYsxfUM2FkcbowdNiwhrhPSpETp5RUvi5bxE2D728,rug_completed,0,,,,
5aEsxNhY3PmmdUm9UCe1Lb1mZj4r5Sxizhuu38fiP4w3,rug_completed,0,,,,
5aG5qeCTL4CiPXurfGBFV9ukKFjFk8pkqK8GWKrH249R,rug_completed,0,,,,
5aGhovwBjiN7Vy5oRQAXHsDWrXc4JN7VyfTLeQtrDzt3,rug_completed,0,,,,
5aGn6iBM4tLjTFHHU2AXhHmfh4vimoBtv29PVcgGFmi,rug_completed,0,,,,
5aGyKQBhyd9uGoUdFbmnxBDGk2wSQq7VkL4rAzwnga7n,rug_completed,0,,,,
5aHDYphctTkgetJ4aYxLfVzpkdVqLJrTPiWUW8uYDToY,rug_completed,0,,,,
5aHNDccDoALnuW2WiLj816cBnGtnyaCXp78YHN9fzLE4,rug_completed,0,,,,
5aHjWpG3JdgTFLTGsi871T1A3edhYo56V4e9R52h52hS,rug_completed,0,,,,
5aHke8za3rd4fu2tGLS3NmFTvXNkLspHooK36FTytm6u,rug_completed,0,,,,
5aJEKiGTwDigMEfsu8CjXthMEciGHXvaWDLuJyDH5hUA,rug_completed,0,,,,
5aJQspedT8wCXnzqBiSfDsPcEgzE2Wkp6BwS5uNa4VoA,rug_completed,0,,,,
5aJtQ8FWqZTCTAhpGeCak1RRJQ6vzWMosTyfHyfxLQJA,rug_completed,0,,,,
5aKNfxWikh2h1VVCKh22PNGaoUpeKc6rK8AvBRnuTAGy,rug_completed,0,,,,
5aLP2tMjhSBjC7JzWLMs7ZfrzxknkUvU7yYDHVtAVRDn,rug_completed,0,,,,
5aMQYAvnTdecERHG3h4sCBhyUo84vddwHFUJsvEWn8Qb,rug_completed,0,,,,
5aMcRGDggREKZm85o4XX8iTQ1iH3cK45XuY8K51kR7sS,rug_completed,0,,,,
5aNEwAxSsCJuddnRR9HJCZHtpV4j1RETbyhAoWLqTzCo,rug_completed,0,,,,
5aNMnUXuqAXbUtjqACHM7fRiKjM5VNhYXMc8CS3r8Sbx,rug_completed,0,,,,
5aTGBvpuDMMaiyvEZ4MoXThLKD5kGbv56NGi9BH1Wbeq,rug_completed,0,,,,
5aU2ex5amddr9tyz5TMn7nWBKfbqZvmgBTQSqginJ3Hi,rug_completed,0,,,,
5aUMfCLnMxnEBv7PeR4GNSt7yAS3Z928ytvrKrvMX5FB,rug_completed,0,,,,
5aVF1Vb7R7b5VfURd5avjtuyNsD8Wet2L3C5gWakmDCi,rug_completed,0,,,,
5aVt7jGGvnYLxYDcRMSWWuKCCKDWBBJfKmCwSwA1jpbn,rug_completed,0,,,,
5aZPmxXFwBECK6AMRdfPyF6jawcN269PpALwDfvcLMiW,rug_completed,0,,,,
5aa3F24QCvBiLPuQrFW8iQBWPzdtuas2N7Fq1KW7Rhat,rug_completed,0,,,,
5aaXD7fBztC9513G4Dn2fvjhEv3oemdsAKMr2T1iWkoR,rug_completed,0,,,,
5aaa7HG5nTYEGn77RbX1fuXcNYm6jNeG1cnsZuGSfhdX,rug_completed,0,,,,
5abETvkMnyCHyLfqZMbg7rq91vxey4DFjWigAHpSzrcJ,rug_completed,0,,,,
5acMaDJ6s8hMBo95k7rs4BvBbTixVbPooZ9afXektVM9,rug_completed,0,,,,
5acRSfsPoJAZBJYVaH3WWFfTWRU4HhZnhFhBYRQaXN66,rug_completed,0,,,,
5acfYpNK2sCveESh4bUR5at2HxLYZaf8jPEYqbEgUgo8,rug_completed,0,,,,
5adJ1HAoGENCKxgSzwnyDHCdR6SuJyxhBPwzbeFJeTxS,rug_completed,0,,,,
5aeCVTXdYgWracb83NsaLUNcp5fqpsQ7GJ2EPriSgFru,rug_completed,0,,,,
5aeFgQjGRFgZ5DNneCt743Rd7eBws52VHbgvQhFTDCKm,rug_completed,0,,,,
5aeKXHziBK5encGWUveddZ5XoPNnYg4QasSDjPhQb2b5,rug_completed,0,,,,
5aerNAJ4EoyQFoGPmGUyaXxc7xXYjZ7i1DpmnEwEZUhQ,rug_completed,0,,,,
5agHe4Ubd4eo59FTXWmi7d8haFS3zPVn2hT8UtSt1r8G,scam_pool_active,106246.97,6cvrZWgEUkr82yKAmxp5cQu7wgYYBPULf16EUBp4pump,MANIFEST,SOL,raydium
5ahPy1ZA9a58EjrvvWC7BPyX8m2gfvCLoAERs9JbPwEU,rug_completed,0,,,,
5ahTWKzndDLZGp7z8Xbmp4sqxGYkqK8e4VoN6rGe1LUK,rug_completed,0,,,,
5ahX1YWi9he2VwFCkHNvyEHiTz6bh1g8PZzgZ7LA1cmo,rug_completed,0,,,,
5aif4r69eJwU511vkFADFSNK3Q4NM7TvQXGnAxNDk2Jb,rug_completed,0,,,,
5aifN9PCtqe6MGtMtiJgiYrxgp6nU5yWNNCVSmoANkXs,rug_completed,0,,,,
5aiw3osAMPiG1XvZmi8kfCM7bLZWZRnZT5e7CNAWMYur,rug_completed,0,,,,
5anMPqzQ6HBBVZb7468nCzZKy5L4ATqpBhRk6wPVQ4E9,rug_completed,0,,,,
5aoFpPUVVMNwk3EyWG8tRV2WvndvdcadZHn3TxTs9J2j,rug_completed,0,,,,
5aovhcAqWFkEr8ShJBr9SFarinhSxe8fWzDX4zGwNy4Z,rug_completed,0,,,,
5apkguuvj6HpicnAL16rYqAQ2sw7mjYjv6ynGsq5vTnn,rug_completed,0,,,,
5aq2uXYNUGqD6JGWrY2okV91wB71naJWqTPLu6sE7ff4,rug_completed,0,,,,
5aqeSJ4YufsLDJUgnRVAP6rxcWyrgyPK9eaizKQpftWe,rug_completed,0,,,,
5asCksHbc8aAxK5fJMnbtV6aKwhb8QqHUwnEx7sRAH3u,rug_completed,0,,,,
5asov3fNwvQ2eC1ztGUBfGPGsMESEbUrg8woWwMKrp6t,rug_completed,0,,,,
5at4qLFe6p3C7dqXjppExXvL5LjGo1zr6xGa1QMfj1nv,rug_completed,0,,,,
5avAEJxgMZivBGJ6stoqpXTyhFzLwVddVM8Djtij4aV1,rug_completed,0,,,,
5awH8mWvPcJN9JTCAkWxvSjEv6hnKhZAeDCpic3s48ur,rug_completed,0,,,,
5awPWhGZS8MCLnNw2nbHwB5GopJofukPYTquV4RkwbkA,rug_completed,0,,,,
5awh8834n14kKcasyLQ7yGPBkguGwRFd5K44uXuPXvHu,rug_completed,0,,,,
5axf2jMXs1pvafd8YLXgw2WUfbEAMQy2RSw9C8fiBMQZ,rug_completed,0,,,,
5aztMUC8f77pMKk4tNUjWvZz42Mx3xQ9vUHHhG2cEqS7,rug_completed,0,,,,
5b1Aab96iF17RKykoJuiQG7pe9fV734ntY1gQHdKqsAT,rug_completed,0,,,,
5b1arJtH4Z4m1ciRLmxJDF8VLunCcLhzx4UvUFY9Zq7D,rug_completed,0,,,,
5b4CCXH2Mkc4gRg4aXtbnmjcBooceYG27yNMqRZmVREH,rug_completed,0,,,,
5b54knEzW2PumnYPkb9iG5gcytyha299NQLbDSx9Jfcb,rug_completed,0,,,,
5b6QTE2FQ5irYMxBkvUWbGGya6QW59Dx2Wkop9YdzVoT,rug_completed,0,,,,
5b6ZLHkYzr51YT9sSBXva3STrZNH2S1KhgNcf6ySt4eF,rug_completed,0,,,,
5b7XaC78cM6d1XRfve8eCKYi2pvuKupXBcGxgWbkfWqi,rug_completed,0,,,,
5b94q1LfuCRT1BcehyfeLuEYSsStvby6K4ag94nQFSS2,rug_completed,0,,,,
5b9VTu9kt4chbh9rW4hmet6gyQGPLB6TsnA8EFWJzFYb,rug_completed,0,,,,
5b9Vp5vrRCYPknAMgqw3CKvdspp4qcW8rKxTMN65Yume,rug_completed,0,,,,
5bAQEWhNhPPj1b95xnwtapFx1NWP7j1bS7yAifJ7LoV2,rug_completed,0,,,,
5bASvdTkh6EGzsuSmkaenagm5YhT5gLw2wnMzJi34PNq,rug_completed,0,,,,
5bAVPVVwxKjupqYZCRNBzj9eh3SgQav15DekR3C3dqNA,rug_completed,0,,,,
5bCiFxQntN5ttsMFw7oMmP3dnk4ocDcpB9ZYYzAB4Vtq,rug_completed,0,,,,
5bE9p6FjRepxp4YmbqxRWgSnUbqFemxMNfhD6VQPzGPY,rug_completed,0,,,,
5bFJc5fDp2BfSa5g1FuDZ7r41t6PpWAyDzu2ukKpnTco,rug_completed,0,,,,
5bFgV7tTPQtYVqNa4cXWu7E51Us94KQHAVa7Z6fYwWL,rug_completed,0,,,,
5bFpqraesMnGaVqi6VUJk5JovW41GWMN31tBbwoYGK1y,rug_completed,0,,,,
5bG22LkMskG8CVTiWpvKeEWNkrPx93bNZVuBxph6FYwx,rug_completed,0,,,,
5bGDL6QiMbkYD8fKztGWHgbxQf1wbze1vL9gVex2hnVQ,rug_completed,0,,,,
5bH6hudWsUigUHhEnD7xBM4Lt4TWTMxEwkMZAjUuRCKy,rug_completed,0,,,,
5bHXQavPgwNXQjFgh5ib7eCgv2EwBhVDoZL2rsXxnb6U,rug_completed,0,,,,
5bJ78J8ToRhhrjCYRrqfbtESjjLmeW6tjLJjo6FJps3b,rug_completed,0,,,,
5bJ7d9ZRVSSjzX9DkPbve7mrefeeSvkddJwemrtFChWj,rug_completed,0,,,,
5bK49QSh2mNfduUm5UAvEgUHc1SA8Y3BqMN96JwoDxe3,rug_completed,0,,,,
5bM2SbYyPwzvF75E6SJDxUcAWpfmyeFKfSa4V6P8X6eN,rug_completed,0,,,,
5bNwzxa3g4iTe8x1Um6S2CMLny5JMU5vMBTYRn3BZYBX,rug_completed,0,,,,
5bPvAghkmi4eFzZ8Cxi8gRj5X7XJ9BksVF1zh7YNeV46,rug_completed,0,,,,
5bQWi25MmqXD8u4zrMt4bHNem6m7ay5YTZMbJdrJX5zx,rug_completed,0,,,,
5bSEanRWMV11rdyNoyma6EP7L1yWiu4LjtKuwmvTgz9t,rug_completed,0,,,,
5bSMQUHHtY48qbeCpwuwgmniYvqBpFxuLmfmgwSxmuhn,rug_completed,0,,,,
5bTyS2wFvkNq9EbRj96vZKj787N8SsRNgMWsxjyJTeFN,rug_completed,0,,,,
5bUNtu9Gue8iwWFfKujjBs53UPpqsXiK1VWccYQ277g2,rug_completed,0,,,,
5bUrZRHKbqUAKnWBuRBBEWuXvBC3mEeCrwz7z7mKCnpQ,rug_completed,0,,,,
5bVv5ULT3qp7q2KK7dyNCR8P2rG2hSkVCNmcqhgEkNfV,rug_completed,0,,,,
5bWcwSbFPYXEnU9WyZfxxje8hqaJR2Ype1N2SEWStomB,rug_completed,0,,,,
5bWsNhq4pcK7rDXCPg2tVfXT5qaupL6nxCDFGDpkCUft,rug_completed,0,,,,
5bX4S5r8WCCcu7wNDVv7awoYYkmTKXicTv9AzJoNFopW,rug_completed,0,,,,
5bYscNzJyHecDhJzeFzV5NmM3vbWs2rdUmpH9Wdd5yHF,rug_completed,0,,,,
5baUdnQYMLnWJPqJiA17FSE5NByKLhTcMPQaGTKD6sb6,rug_completed,0,,,,
5bbreohaSNHGxZxkKvfNrbwcw8eN2bhY3fq4H9ZFFYfh,rug_completed,0,,,,
5bcADMhxPs6zpvpeFfU6jvFeNkFGLAj9fqmLFRLQKs8N,rug_completed,0,,,,
5bcroMSHL7dddeZuohwGL2BxZby1exod6rL6DWPYpWHH,rug_completed,0,,,,
5bd6FppupWxRnknkc9ZB5PUsFqEe5wjQNJtCWCZ2XDKj,scam_pool_active,10086.21,VvgeRQNHRHdYubKC9K2GN567LXTzSVcB7mpu7b1VF4r,BOBE,SOL,raydium
5begBbgNM8T7ZPrG2dY3dasdGoGaQzkyPDsforaANGde,scam_pool_active,8.04,EcQCUYv57C4V6RoPxkVUiDwtX1SP8y8FP5AEToYL8Az,WLKN,SOL,raydium
5bfAbnmLUySjgxL26vUDqWjiR9tDNtAP4zxt5LH9ihNS,rug_completed,0,,,,
5bfFNndV7368cQ4cCyqamLH6m49CDbx6QmrY82MoktRA,rug_completed,0,,,,
5bgC8t4krYeQUtVx5MA3NKAnDcrrW7y1wG2Stp2XH4qv,rug_completed,0,,,,
5bgPFjxwvZYXD2dQV9bbEUDR1kHT5kZiM52s3JWggB2K,rug_completed,0,,,,
5bhNoUJip1GVSoCiPyLUWwrHWtS7z19tCTCT71V3VVxg,rug_completed,0,,,,
5bhzSQQsagVeL3rjBn7fm9AHtbBhv5JBv9D2kN4uWEH5,rug_completed,0,,,,
5bi5QViCijEpDtxWyGnaRvdukfeeA6aEPATUfkNeEDUs,rug_completed,0,,,,
5bk2jeFygpEKnC7NuBpTePqZzTGTkQ3Uh4Ze4DRHd5H4,rug_completed,0,,,,
5bkZF399N6E9c8XvQVDxE8Ey4LEotLhqX4JYdr2y9jCj,rug_completed,0,,,,
5bma5wgYxETt8ovGax5WzLLgP3zkv3HqHv1BqqVY9y2D,rug_completed,0,,,,
5bmeSzSNtmZRrYeD9TKooVD5sR2NfDuH8mdWQnKi5ust,rug_completed,0,,,,
5bmwC4PCxjA7hjkLS6d4rxXDFwzyU4SeVBPjd6xSzz87,rug_completed,0,,,,
5bniagscCaLUgaYQsrvcSVK1hFWLnLVR5YRArq5MAuM,rug_completed,0,,,,
5bopzb2NHjVj4qJWFqWZd1SkbGUBcebJd61FXEcbayY7,rug_completed,0,,,,
5bqBgZb1qA5iFsevQVLTnqBa4og2S1jvoDT4PNtckAo1,rug_completed,0,,,,
5bqD5ajTWj973vfGqsXjvf2R68MktBRD8YMKWnCwz5u1,rug_completed,0,,,,
5brbNWeodxtXDo8GQYzEc8qVQKrSgY3SGqMpAEBzi5VG,rug_completed,0,,,,
5bsVYBjSfs3XXHPoZWfkfGUixmZLDhHFvVrmpe556JNy,rug_completed,0,,,,
5bsgnr6WJ2B1oFMSHZ51FZp1fAoehWbxcUUW6EaEAYm2,rug_completed,0,,,,
5bt8QgViBK7qC5zDKULZYy2mnNR4YVT6YBMjBTf6EfWe,rug_completed,0,,,,
5bts1gz6x72AoNdXymux7DQPyx6TJiX3reyRnt9nuGUA,rug_completed,0,,,,
5bvwWLBnnAgyWCWrwt8G3SwFY2vpKrv72ELxTK1VZzSK,rug_completed,0,,,,
5bw7NecmmeDCvEZyxuA2MG4v7Uz6gD4S1K9NM6kEnmDy,rug_completed,0,,,,
5bx4LuZPUXo5aH2wipT9C2Axm3ZNnRuooPVUqmAkwswq,rug_completed,0,,,,
5bxMNc7FVD6Wx4Ds7wc3SKTEidwwDjuPMA9rJ7HW4bXe,rug_completed,0,,,,
5bxbqHJhH9AYQPvrSCzDibPpAumt1sJFT6XgESpvFGfP,rug_completed,0,,,,
5byJR8wxZh9wzvWhg6Xj4vANAv23d4n6cpffHD3hhHEA,rug_completed,0,,,,
5byQAm78Cfy1mPhwR9xcY7kXH5oVAxAtY92zwx8AJqbp,rug_completed,0,,,,
5bywfMuoaYuGFRaqkifHRX4AqHis2aQDTJ2CpBAqiYJH,rug_completed,0,,,,
5bz8TqcVaTFqkjUZaFFiehtr1twmd3yYCSDH2UkqApzK,rug_completed,0,,,,
5bzkwRbntN6q7EqeoeC8j5WU7Aqvg4kWeK57SL2SMVHX,rug_completed,0,,,,
5bzs7F2GT2X8wxuzm6RVjyXrN51ox7FtrwfdCgQHyffZ,rug_completed,0,,,,
5bztdsTnxGD2zoe2bP1hzUUqdUfE9Zt5DokUWnbxqcCk,rug_completed,0,,,,
5c1muthW8MBWhGmavLtqyyN7va59veQtvmdxQB4T41pJ,scam_pool_active,16.18,JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN,JUP,SOL,meteora
5c1y9MV9bFPpGTwuNG6cnAgWGP6rquoQD9ASi8VYdX7h,rug_completed,0,,,,
5c3eSrVEf2eh67ATnhBEWz2jatRvHdm8mLY7rcnjiuqm,rug_completed,0,,,,
5c3ethgcRpSfZNooBpsf6Zy3iFBC1bmSVHcLAHyxwsxY,rug_completed,0,,,,
5c45yW2jJbqTjgirpzNStJDY6sh8ZTbREMcBWtokYZbN,rug_completed,0,,,,
5c5Fi1btSXej8gSArq4tnripSkSBon7RQ1j5CSoyNC7p,rug_completed,0,,,,
5c6SMEtpJU982oTvqLEDPhMyUSJKLf4wf3xSwrzpwirk,rug_completed,0,,,,
5c7Ug3oQdZj495bBvQjSWNFihWvbkvgxrwpEGNoMnK3U,scam_pool_active,11544.8,FEYRcbm82kjMXP3v6vvXwk84EdDA2Zqx96zw3dUrpump,CRETT,SOL,raydium
5c9HW2uzDkQ5cZuVSPxLfwQXmfge25iPBwiMzzXZjb4m,rug_completed,0,,,,
5c9hL2iseuhQtBr7rADDJBwCxfjUw7yR5hjVzsRkvkHG,rug_completed,0,,,,
5c9iGNjy8zswF1w1zWUwaTvjemNj1tTYimRTGY6bJwKN,rug_completed,0,,,,
5c9sGpCFDCh7YB2L7xaS8m77qhccqYZDgijMuoWAaoUA,rug_completed,0,,,,
5c9xNwNhDR9Wg2Njpa5qQK3pWDgbjB4M3ABgcGruj9ck,rug_completed,0,,,,
5cB9nWunLKyLEnQheQPXPoCzPvB16EcV5HU1tiuKEBWj,rug_completed,0,,,,
5cBUK5Vr3UN8BhKkZixx4UgmJNEpWVw9JdfZXsVRWJS7,rug_completed,0,,,,
5cEH19yDFLrPT3cAzteeuZCMLHM6bHd9XaEgGVwp6Z8V,rug_completed,0,,,,
5cEUK1bNi1V4LUKWs2gaaPNgZ2StDK3dx1pubvqutK4X,rug_completed,0,,,,
5cEdTW3KXErgGzL5FK8TAycUmjWxQDHa9aVqhGvBztuJ,rug_completed,0,,,,
5cEekARdJBDGW3fmYrkUDsbGprYPaaxaGJSN4Lub4trs,rug_completed,0,,,,
5cFE2p1W2ta54BP1vbK4G4zDM35dTe3gQ7MkhKs8FjxA,rug_completed,0,,,,
5cH7NWRNBNBfkQqKCXe3fXf9rFjNxAkdg9xaQK8iEPyG,rug_completed,0,,,,
5cHRidsMV4fQ5nPbBe4GYcnXKQgjjjisKezSFss6iQ9s,rug_completed,0,,,,
5cJGEe3tR6v8hSo68gg8z769uH86r95zJzbznN73LdYQ,rug_completed,0,,,,
5cKEQbZAky3uNx28Fkkamm6vBaum1KnBSVEojR2wDwBA,rug_completed,0,,,,
5cKUzV8p2SUPhtbLADsiok8CZn5GeVaNnKZW9FXQNyYU,rug_completed,0,,,,
5cKgfNdbQLYXEDDduP3PQFrVEBoaWdt9vyGABqqwYjR5,rug_completed,0,,,,
5cPCjAHFBWrA7zww7BzMsgMx4PMhLdZW384G1g95YcSv,rug_completed,0,,,,
5cPkAPLoWoXdRAvbc1Sc8dYzCR3L2RdDW2UUe3t61G5C,scam_pool_active,4537.29,Aw8qLRHGhMcKq7rxs5XBNCd9oe3BvoAhpNMVz7AdGmty,PANDA,SOL,orca
5cVpjAKJ7FYkoqgWjgRB7rsHBtVRJgEbxTnuvVkiwMoF,rug_completed,0,,,,
5cWaDJyML9KoPDPgcZqjNXBgQEKHhja2kDFSAkcjsst5,rug_completed,0,,,,
5cZout3sd2mhPbgTZV9oqtJML7WATMLSnhwdb6EtzpdA,rug_completed,0,,,,
5cbJVYDow3GwQ9itUhmfVNpqoVceUNcm3pjK2i89rhEk,rug_completed,0,,,,
5cbkJ8CMcT21oDzee6RZM877FcUjuJUbhYdAeVSJPCx4,rug_completed,0,,,,
